record_type,phase,component,pixel,row,col,x_um,y_um,value_nT,unit
B,pos-off,Bz,68,24,28,86.66666666666669,60.0,-3441.7791991989234,nT
B,neg-off,Bx,68,24,28,86.66666666666669,60.0,1436.898573125892,nT
B,neg-off,By,68,24,28,86.66666666666669,60.0,-2144.687756987509,nT
B,neg-off,Bz,68,24,28,86.66666666666669,60.0,4056.484130027659,nT
B,pos-off,Bx,55,24,29,93.33333333333334,60.0,-1324.028886431731,nT
B,pos-off,By,55,24,29,93.33333333333334,60.0,809.294746562469,nT
B,pos-off,Bz,55,24,29,93.33333333333334,60.0,-3155.216401832919,nT
B,neg-off,Bx,55,24,29,93.33333333333334,60.0,1520.8906045654999,nT
B,neg-off,By,55,24,29,93.33333333333334,60.0,-1753.8062436266848,nT
B,neg-off,Bz,55,24,29,93.33333333333334,60.0,3970.3304519470666,nT
B,pos-off,Bx,6,24,30,100.0,60.0,178.1699624114319,nT
B,pos-off,By,6,24,30,100.0,60.0,1246.76398914729,nT
B,pos-off,Bz,6,24,30,100.0,60.0,-3355.173736405998,nT
B,neg-off,Bx,6,24,30,100.0,60.0,880.3460342439453,nT
B,neg-off,By,6,24,30,100.0,60.0,-2466.5186579243514,nT
B,neg-off,Bz,6,24,30,100.0,60.0,4714.714767889625,nT
B,pos-off,Bx,935,25,0,-100.0,66.66666666666669,874.1074776757988,nT
B,pos-off,By,935,25,0,-100.0,66.66666666666669,1571.7038664422869,nT
B,pos-off,Bz,935,25,0,-100.0,66.66666666666669,2003.2754876705383,nT
B,neg-off,Bx,935,25,0,-100.0,66.66666666666669,-617.9128537840269,nT
B,neg-off,By,935,25,0,-100.0,66.66666666666669,-2212.9447861872973,nT
B,neg-off,Bz,935,25,0,-100.0,66.66666666666669,-1853.9002302525353,nT
B,pos-off,Bx,924,25,1,-93.33333333333333,66.66666666666669,889.9961339339288,nT
B,pos-off,By,924,25,1,-93.33333333333333,66.66666666666669,1719.6113138844028,nT
B,pos-off,Bz,924,25,1,-93.33333333333333,66.66666666666669,2316.492763262129,nT
B,neg-off,Bx,924,25,1,-93.33333333333333,66.66666666666669,-501.32881522909065,nT
B,neg-off,By,924,25,1,-93.33333333333333,66.66666666666669,-1983.5656928265655,nT
B,neg-off,Bz,924,25,1,-93.33333333333333,66.66666666666669,-1681.1348154522727,nT
B,pos-off,Bx,873,25,2,-86.66666666666667,66.66666666666669,837.7730884530063,nT
B,pos-off,By,873,25,2,-86.66666666666667,66.66666666666669,1372.1919649006322,nT
B,pos-off,Bz,873,25,2,-86.66666666666667,66.66666666666669,1968.7235788175249,nT
B,neg-off,Bx,873,25,2,-86.66666666666667,66.66666666666669,-288.9807733117134,nT
B,neg-off,By,873,25,2,-86.66666666666667,66.66666666666669,-892.7702705430252,nT
B,neg-off,Bz,873,25,2,-86.66666666666667,66.66666666666669,-1170.132489576431,nT
B,pos-off,Bx,862,25,3,-80.0,66.66666666666669,903.7100302794954,nT
B,pos-off,By,862,25,3,-80.0,66.66666666666669,1681.8036358403065,nT
B,pos-off,Bz,862,25,3,-80.0,66.66666666666669,2338.5489034753155,nT
B,neg-off,Bx,862,25,3,-80.0,66.66666666666669,-662.4875629398971,nT
B,neg-off,By,862,25,3,-80.0,66.66666666666669,-1971.4787153278648,nT
B,neg-off,Bz,862,25,3,-80.0,66.66666666666669,-1734.2786024321667,nT
B,pos-off,Bx,811,25,4,-73.33333333333333,66.66666666666669,805.6778739306111,nT
B,pos-off,By,811,25,4,-73.33333333333333,66.66666666666669,1583.000049973877,nT
B,pos-off,Bz,811,25,4,-73.33333333333333,66.66666666666669,1797.5432199543568,nT
B,neg-off,Bx,811,25,4,-73.33333333333333,66.66666666666669,-335.08792824624135,nT
B,neg-off,By,811,25,4,-73.33333333333333,66.66666666666669,-1561.2290869767205,nT
B,neg-off,Bz,811,25,4,-73.33333333333333,66.66666666666669,-1577.3959758887804,nT
B,pos-off,Bx,800,25,5,-66.66666666666666,66.66666666666669,1240.6448439763035,nT
B,pos-off,By,800,25,5,-66.66666666666666,66.66666666666669,1999.8294108134128,nT
B,pos-off,Bz,800,25,5,-66.66666666666666,66.66666666666669,2651.6426736666353,nT
B,neg-off,Bx,800,25,5,-66.66666666666666,66.66666666666669,-891.5012540223017,nT
B,neg-off,By,800,25,5,-66.66666666666666,66.66666666666669,-2431.8289284818566,nT
B,neg-off,Bz,800,25,5,-66.66666666666666,66.66666666666669,-2502.9348755183305,nT
B,pos-off,Bx,749,25,6,-60.0,66.66666666666669,806.9980713504691,nT
B,pos-off,By,749,25,6,-60.0,66.66666666666669,1342.0546918871676,nT
B,pos-off,Bz,749,25,6,-60.0,66.66666666666669,1635.714227198894,nT
B,neg-off,Bx,749,25,6,-60.0,66.66666666666669,-219.6717626151626,nT
B,neg-off,By,749,25,6,-60.0,66.66666666666669,-1185.0197217890734,nT
B,neg-off,Bz,749,25,6,-60.0,66.66666666666669,-1596.6147862201287,nT
B,pos-off,Bx,738,25,7,-53.33333333333333,66.66666666666669,1342.0799531667562,nT
B,pos-off,By,738,25,7,-53.33333333333333,66.66666666666669,1943.7776393622134,nT
B,pos-off,Bz,738,25,7,-53.33333333333333,66.66666666666669,2627.4386527913234,nT
B,neg-off,Bx,738,25,7,-53.33333333333333,66.66666666666669,-1185.6653284081776,nT
B,neg-off,By,738,25,7,-53.33333333333333,66.66666666666669,-2407.984436398533,nT
B,neg-off,Bz,738,25,7,-53.33333333333333,66.66666666666669,-2977.971050370945,nT
B,pos-off,Bx,687,25,8,-46.666666666666664,66.66666666666669,535.3190626940989,nT
B,pos-off,By,687,25,8,-46.666666666666664,66.66666666666669,866.9400050420695,nT
B,pos-off,Bz,687,25,8,-46.666666666666664,66.66666666666669,1112.8635418116935,nT
B,neg-off,Bx,687,25,8,-46.666666666666664,66.66666666666669,18.32858590836819,nT
B,neg-off,By,687,25,8,-46.666666666666664,66.66666666666669,-916.3620759240331,nT
B,neg-off,Bz,687,25,8,-46.666666666666664,66.66666666666669,-1325.1056804315108,nT
B,pos-off,Bx,676,25,9,-40.0,66.66666666666669,902.1627076764865,nT
B,pos-off,By,676,25,9,-40.0,66.66666666666669,1697.4940757442428,nT
B,pos-off,Bz,676,25,9,-40.0,66.66666666666669,2200.4433794189713,nT
B,neg-off,Bx,676,25,9,-40.0,66.66666666666669,-1120.5241928578237,nT
B,neg-off,By,676,25,9,-40.0,66.66666666666669,-2340.861834600184,nT
B,neg-off,Bz,676,25,9,-40.0,66.66666666666669,-2638.928979958274,nT
B,pos-off,Bx,625,25,10,-33.33333333333333,66.66666666666669,63.98515619929056,nT
B,pos-off,By,625,25,10,-33.33333333333333,66.66666666666669,776.749350479103,nT
B,pos-off,Bz,625,25,10,-33.33333333333333,66.66666666666669,949.5697539970168,nT
B,neg-off,Bx,625,25,10,-33.33333333333333,66.66666666666669,-339.8609406391183,nT
B,neg-off,By,625,25,10,-33.33333333333333,66.66666666666669,-943.3173395998788,nT
B,neg-off,Bz,625,25,10,-33.33333333333333,66.66666666666669,-1239.2942839853085,nT
B,pos-off,Bx,614,25,11,-26.666666666666657,66.66666666666669,663.295387713636,nT
B,pos-off,By,614,25,11,-26.666666666666657,66.66666666666669,1524.187697008027,nT
B,pos-off,Bz,614,25,11,-26.666666666666657,66.66666666666669,1920.4002783381522,nT
B,neg-off,Bx,614,25,11,-26.666666666666657,66.66666666666669,-1084.6684222941722,nT
B,neg-off,By,614,25,11,-26.666666666666657,66.66666666666669,-2251.8386079650136,nT
B,neg-off,Bz,614,25,11,-26.666666666666657,66.66666666666669,-2644.9303666043656,nT
B,pos-off,Bx,563,25,12,-20.0,66.66666666666669,1018.7566070757139,nT
B,pos-off,By,563,25,12,-20.0,66.66666666666669,1693.9310661754057,nT
B,pos-off,Bz,563,25,12,-20.0,66.66666666666669,1513.168163753236,nT
B,neg-off,Bx,563,25,12,-20.0,66.66666666666669,-918.9025439698513,nT
B,neg-off,By,563,25,12,-20.0,66.66666666666669,-2304.946605409403,nT
B,neg-off,Bz,563,25,12,-20.0,66.66666666666669,-2128.4902754558025,nT
B,pos-off,Bx,552,25,13,-13.333333333333329,66.66666666666669,650.1201500182649,nT
B,pos-off,By,552,25,13,-13.333333333333329,66.66666666666669,2052.213165704207,nT
B,pos-off,Bz,552,25,13,-13.333333333333329,66.66666666666669,2111.7810430019567,nT
B,neg-off,Bx,552,25,13,-13.333333333333329,66.66666666666669,-1155.6290153860973,nT
B,neg-off,By,552,25,13,-13.333333333333329,66.66666666666669,-2110.287766758614,nT
B,neg-off,Bz,552,25,13,-13.333333333333329,66.66666666666669,-2068.799598047987,nT
B,pos-off,Bx,501,25,14,-6.666666666666657,66.66666666666669,2408.794163158319,nT
B,pos-off,By,501,25,14,-6.666666666666657,66.66666666666669,6395.668317446806,nT
B,pos-off,Bz,501,25,14,-6.666666666666657,66.66666666666669,4445.59343428849,nT
B,neg-off,Bx,501,25,14,-6.666666666666657,66.66666666666669,-2397.2379407929066,nT
B,neg-off,By,501,25,14,-6.666666666666657,66.66666666666669,-4439.098627783626,nT
B,neg-off,Bz,501,25,14,-6.666666666666657,66.66666666666669,-2652.637148352329,nT
B,pos-off,Bx,490,25,15,0.0,66.66666666666669,1720.2125635264122,nT
B,pos-off,By,490,25,15,0.0,66.66666666666669,6653.958905219692,nT
B,pos-off,Bz,490,25,15,0.0,66.66666666666669,3796.7453355310786,nT
B,neg-off,Bx,490,25,15,0.0,66.66666666666669,-1777.6511553818523,nT
B,neg-off,By,490,25,15,0.0,66.66666666666669,-3053.0358605080555,nT
B,neg-off,Bz,490,25,15,0.0,66.66666666666669,-44.081608978967296,nT
B,pos-off,Bx,439,25,16,6.666666666666671,66.66666666666669,3125.8455559053587,nT
B,pos-off,By,439,25,16,6.666666666666671,66.66666666666669,12694.436532796064,nT
B,pos-off,Bz,439,25,16,6.666666666666671,66.66666666666669,7583.939875380236,nT
B,neg-off,Bx,439,25,16,6.666666666666671,66.66666666666669,-3142.5392881581474,nT
B,neg-off,By,439,25,16,6.666666666666671,66.66666666666669,-8336.04020125706,nT
B,neg-off,Bz,439,25,16,6.666666666666671,66.66666666666669,-2419.3710045804437,nT
B,pos-off,Bx,428,25,17,13.333333333333343,66.66666666666669,2304.141837897684,nT
B,pos-off,By,428,25,17,13.333333333333343,66.66666666666669,14155.082144108277,nT
B,pos-off,Bz,428,25,17,13.333333333333343,66.66666666666669,6768.254984986761,nT
B,neg-off,Bx,428,25,17,13.333333333333343,66.66666666666669,-1540.9321129401499,nT
B,neg-off,By,428,25,17,13.333333333333343,66.66666666666669,-5952.694121170648,nT
B,neg-off,Bz,428,25,17,13.333333333333343,66.66666666666669,2296.5701064752616,nT
B,pos-off,Bx,377,25,18,20.0,66.66666666666669,2374.7603694267746,nT
B,pos-off,By,377,25,18,20.0,66.66666666666669,16792.48386355232,nT
B,pos-off,Bz,377,25,18,20.0,66.66666666666669,8329.837451654395,nT
B,neg-off,Bx,377,25,18,20.0,66.66666666666669,-1887.828170141256,nT
B,neg-off,By,377,25,18,20.0,66.66666666666669,-12240.177707262033,nT
B,neg-off,Bz,377,25,18,20.0,66.66666666666669,-1832.3504215858811,nT
B,pos-off,Bx,366,25,19,26.66666666666667,66.66666666666669,923.486430405953,nT
B,pos-off,By,366,25,19,26.66666666666667,66.66666666666669,16081.377490263965,nT
B,pos-off,Bz,366,25,19,26.66666666666667,66.66666666666669,6333.033459213125,nT
B,neg-off,Bx,366,25,19,26.66666666666667,66.66666666666669,-826.3447599652917,nT
B,neg-off,By,366,25,19,26.66666666666667,66.66666666666669,-9738.922122404529,nT
B,neg-off,Bz,366,25,19,26.66666666666667,66.66666666666669,1873.6315677298617,nT
B,pos-off,Bx,315,25,20,33.33333333333334,66.66666666666669,-335.9916441235111,nT
B,pos-off,By,315,25,20,33.33333333333334,66.66666666666669,12970.90691872553,nT
B,pos-off,Bz,315,25,20,33.33333333333334,66.66666666666669,4064.321948790436,nT
B,neg-off,Bx,315,25,20,33.33333333333334,66.66666666666669,123.08058072732011,nT
B,neg-off,By,315,25,20,33.33333333333334,66.66666666666669,-12491.71456204125,nT
B,neg-off,Bz,315,25,20,33.33333333333334,66.66666666666669,123.45974612754834,nT
B,pos-off,Bx,304,25,21,40.0,66.66666666666669,-1628.6537276985634,nT
B,pos-off,By,304,25,21,40.0,66.66666666666669,10251.724353165102,nT
B,pos-off,Bz,304,25,21,40.0,66.66666666666669,1471.5965903645777,nT
B,neg-off,Bx,304,25,21,40.0,66.66666666666669,1110.4510709462288,nT
B,neg-off,By,304,25,21,40.0,66.66666666666669,-10630.982126879513,nT
B,neg-off,Bz,304,25,21,40.0,66.66666666666669,1830.2726141352164,nT
B,pos-off,Bx,253,25,22,46.666666666666686,66.66666666666669,-2318.8527009426793,nT
B,pos-off,By,253,25,22,46.666666666666686,66.66666666666669,5251.483303563223,nT
B,pos-off,Bz,253,25,22,46.666666666666686,66.66666666666669,-1957.8190297812996,nT
B,neg-off,Bx,253,25,22,46.666666666666686,66.66666666666669,1248.45043836581,nT
B,neg-off,By,253,25,22,46.666666666666686,66.66666666666669,-7922.151374735653,nT
B,neg-off,Bz,253,25,22,46.666666666666686,66.66666666666669,2981.409802150679,nT
B,pos-off,Bx,242,25,23,53.33333333333334,66.66666666666669,-3089.7250693795836,nT
B,pos-off,By,242,25,23,53.33333333333334,66.66666666666669,4175.795999391316,nT
B,pos-off,Bz,242,25,23,53.33333333333334,66.66666666666669,-3116.921905112116,nT
B,neg-off,Bx,242,25,23,53.33333333333334,66.66666666666669,2005.1278975876266,nT
B,neg-off,By,242,25,23,53.33333333333334,66.66666666666669,-6938.740041868463,nT
B,neg-off,Bz,242,25,23,53.33333333333334,66.66666666666669,4274.560828362892,nT
B,pos-off,Bx,191,25,24,60.0,66.66666666666669,-2499.2910282071375,nT
B,pos-off,By,191,25,24,60.0,66.66666666666669,2300.8366409070777,nT
B,pos-off,Bz,191,25,24,60.0,66.66666666666669,-3863.002909712862,nT
B,neg-off,Bx,191,25,24,60.0,66.66666666666669,1658.370152818854,nT
B,neg-off,By,191,25,24,60.0,66.66666666666669,-4242.0918333132195,nT
B,neg-off,Bz,191,25,24,60.0,66.66666666666669,4698.797600615509,nT
B,pos-off,Bx,180,25,25,66.66666666666669,66.66666666666669,-2818.619880923862,nT
B,pos-off,By,180,25,25,66.66666666666669,66.66666666666669,1729.3006737341598,nT
B,pos-off,Bz,180,25,25,66.66666666666669,66.66666666666669,-4190.332882839882,nT
B,neg-off,Bx,180,25,25,66.66666666666669,66.66666666666669,2253.3160135666117,nT
B,neg-off,By,180,25,25,66.66666666666669,66.66666666666669,-3851.5540530171415,nT
B,neg-off,Bz,180,25,25,66.66666666666669,66.66666666666669,5244.710790955177,nT
B,pos-off,Bx,129,25,26,73.33333333333334,66.66666666666669,-1823.605362538708,nT
B,pos-off,By,129,25,26,73.33333333333334,66.66666666666669,1310.6984908376216,nT
B,pos-off,Bz,129,25,26,73.33333333333334,66.66666666666669,-3941.665184635307,nT
B,neg-off,Bx,129,25,26,73.33333333333334,66.66666666666669,1824.0208237225804,nT
B,neg-off,By,129,25,26,73.33333333333334,66.66666666666669,-2678.8168326012074,nT
B,neg-off,Bz,129,25,26,73.33333333333334,66.66666666666669,4872.781244382123,nT
B,pos-off,Bx,118,25,27,80.0,66.66666666666669,-1808.6819180745874,nT
B,pos-off,By,118,25,27,80.0,66.66666666666669,965.7631894302502,nT
B,pos-off,Bz,118,25,27,80.0,66.66666666666669,-3758.219186228215,nT
B,neg-off,Bx,118,25,27,80.0,66.66666666666669,1700.7869607245327,nT
B,neg-off,By,118,25,27,80.0,66.66666666666669,-2310.964404226167,nT
B,neg-off,Bz,118,25,27,80.0,66.66666666666669,4845.645301538959,nT
B,pos-off,Bx,67,25,28,86.66666666666669,66.66666666666669,-1056.1018759977364,nT
B,pos-off,By,67,25,28,86.66666666666669,66.66666666666669,926.8702825958183,nT
B,pos-off,Bz,67,25,28,86.66666666666669,66.66666666666669,-3199.182573384618,nT
B,neg-off,Bx,67,25,28,86.66666666666669,66.66666666666669,1374.4304781781682,nT
B,neg-off,By,67,25,28,86.66666666666669,66.66666666666669,-1997.7044707715079,nT
B,neg-off,Bz,67,25,28,86.66666666666669,66.66666666666669,3931.9852311894215,nT
B,pos-off,Bx,56,25,29,93.33333333333334,66.66666666666669,-1399.7954944877256,nT
B,pos-off,By,56,25,29,93.33333333333334,66.66666666666669,834.66285479351,nT
B,pos-off,Bz,56,25,29,93.33333333333334,66.66666666666669,-3130.94202572807,nT
B,neg-off,Bx,56,25,29,93.33333333333334,66.66666666666669,1449.215649561902,nT
B,neg-off,By,56,25,29,93.33333333333334,66.66666666666669,-1808.5037900326358,nT
B,neg-off,Bz,56,25,29,93.33333333333334,66.66666666666669,3852.6763086668057,nT
B,pos-off,Bx,5,25,30,100.0,66.66666666666669,-147.3601448182994,nT
B,pos-off,By,5,25,30,100.0,66.66666666666669,1282.360987080289,nT
B,pos-off,Bz,5,25,30,100.0,66.66666666666669,-3250.8909314548614,nT
B,neg-off,Bx,5,25,30,100.0,66.66666666666669,1453.4025789186512,nT
B,neg-off,By,5,25,30,100.0,66.66666666666669,-2312.7479196726154,nT
B,neg-off,Bz,5,25,30,100.0,66.66666666666669,4843.8555863681795,nT
B,pos-off,Bx,934,26,0,-100.0,73.33333333333334,811.7283569000158,nT
B,pos-off,By,934,26,0,-100.0,73.33333333333334,1638.027780046791,nT
B,pos-off,Bz,934,26,0,-100.0,73.33333333333334,2154.339107246576,nT
B,neg-off,Bx,934,26,0,-100.0,73.33333333333334,-764.9638473069846,nT
B,neg-off,By,934,26,0,-100.0,73.33333333333334,-2209.448670776437,nT
B,neg-off,Bz,934,26,0,-100.0,73.33333333333334,-1865.1805905235046,nT
B,pos-off,Bx,925,26,1,-93.33333333333333,73.33333333333334,952.1389642019991,nT
B,pos-off,By,925,26,1,-93.33333333333333,73.33333333333334,1616.6097601674912,nT
B,pos-off,Bz,925,26,1,-93.33333333333333,73.33333333333334,2216.863924082873,nT
B,neg-off,Bx,925,26,1,-93.33333333333333,73.33333333333334,-153.97349646062415,nT
B,neg-off,By,925,26,1,-93.33333333333333,73.33333333333334,-1758.4627565477745,nT
B,neg-off,Bz,925,26,1,-93.33333333333333,73.33333333333334,-1562.9848871448487,nT
B,pos-off,Bx,872,26,2,-86.66666666666667,73.33333333333334,932.9295771234117,nT
B,pos-off,By,872,26,2,-86.66666666666667,73.33333333333334,1752.185471839257,nT
B,pos-off,Bz,872,26,2,-86.66666666666667,73.33333333333334,2413.3860405773657,nT
B,neg-off,Bx,872,26,2,-86.66666666666667,73.33333333333334,-626.7203600680984,nT
B,neg-off,By,872,26,2,-86.66666666666667,73.33333333333334,-1453.1790009903275,nT
B,neg-off,Bz,872,26,2,-86.66666666666667,73.33333333333334,-1510.2759350335166,nT
B,pos-off,Bx,863,26,3,-80.0,73.33333333333334,1053.0544317835127,nT
B,pos-off,By,863,26,3,-80.0,73.33333333333334,1645.8925284661454,nT
B,pos-off,Bz,863,26,3,-80.0,73.33333333333334,2139.1370476557845,nT
B,neg-off,Bx,863,26,3,-80.0,73.33333333333334,-474.56611871598705,nT
B,neg-off,By,863,26,3,-80.0,73.33333333333334,-1780.3883503377572,nT
B,neg-off,Bz,863,26,3,-80.0,73.33333333333334,-1662.6988322121806,nT
B,pos-off,Bx,810,26,4,-73.33333333333333,73.33333333333334,891.6704386534419,nT
B,pos-off,By,810,26,4,-73.33333333333333,73.33333333333334,1801.4249599894215,nT
B,pos-off,Bz,810,26,4,-73.33333333333333,73.33333333333334,2147.220453816086,nT
B,neg-off,Bx,810,26,4,-73.33333333333333,73.33333333333334,-435.32768169195174,nT
B,neg-off,By,810,26,4,-73.33333333333333,73.33333333333334,-1764.0187042943871,nT
B,neg-off,Bz,810,26,4,-73.33333333333333,73.33333333333334,-1852.9739751823872,nT
B,pos-off,Bx,801,26,5,-66.66666666666666,73.33333333333334,1399.760760142122,nT
B,pos-off,By,801,26,5,-66.66666666666666,73.33333333333334,2095.2159681823896,nT
B,pos-off,Bz,801,26,5,-66.66666666666666,73.33333333333334,2638.8195475558864,nT
B,neg-off,Bx,801,26,5,-66.66666666666666,73.33333333333334,-997.9402693244929,nT
B,neg-off,By,801,26,5,-66.66666666666666,73.33333333333334,-2556.562508580517,nT
B,neg-off,Bz,801,26,5,-66.66666666666666,73.33333333333334,-2655.5908772356784,nT
B,pos-off,Bx,748,26,6,-60.0,73.33333333333334,916.9540896896249,nT
B,pos-off,By,748,26,6,-60.0,73.33333333333334,1729.4680587982834,nT
B,pos-off,Bz,748,26,6,-60.0,73.33333333333334,1994.3411537541942,nT
B,neg-off,Bx,748,26,6,-60.0,73.33333333333334,-417.0264717928995,nT
B,neg-off,By,748,26,6,-60.0,73.33333333333334,-1775.2331220337232,nT
B,neg-off,Bz,748,26,6,-60.0,73.33333333333334,-2026.9188221770994,nT
B,pos-off,Bx,739,26,7,-53.33333333333333,73.33333333333334,1573.6050975393835,nT
B,pos-off,By,739,26,7,-53.33333333333333,73.33333333333334,2049.0890072178813,nT
B,pos-off,Bz,739,26,7,-53.33333333333333,73.33333333333334,2781.1194541111345,nT
B,neg-off,Bx,739,26,7,-53.33333333333333,73.33333333333334,-1371.1509182806046,nT
B,neg-off,By,739,26,7,-53.33333333333333,73.33333333333334,-2588.6760592049695,nT
B,neg-off,Bz,739,26,7,-53.33333333333333,73.33333333333334,-3117.066326683993,nT
B,pos-off,Bx,686,26,8,-46.666666666666664,73.33333333333334,407.08031991234714,nT
B,pos-off,By,686,26,8,-46.666666666666664,73.33333333333334,1070.5136525519165,nT
B,pos-off,Bz,686,26,8,-46.666666666666664,73.33333333333334,1496.3371781723213,nT
B,neg-off,Bx,686,26,8,-46.666666666666664,73.33333333333334,-306.1679219364679,nT
B,neg-off,By,686,26,8,-46.666666666666664,73.33333333333334,-1236.576039829526,nT
B,neg-off,Bz,686,26,8,-46.666666666666664,73.33333333333334,-1565.9249336701275,nT
B,pos-off,Bx,677,26,9,-40.0,73.33333333333334,1474.2654726466747,nT
B,pos-off,By,677,26,9,-40.0,73.33333333333334,2027.1179834609327,nT
B,pos-off,Bz,677,26,9,-40.0,73.33333333333334,2547.2271802052683,nT
B,neg-off,Bx,677,26,9,-40.0,73.33333333333334,-1471.296816036687,nT
B,neg-off,By,677,26,9,-40.0,73.33333333333334,-2777.443923702335,nT
B,neg-off,Bz,677,26,9,-40.0,73.33333333333334,-3319.4767828136887,nT
B,pos-off,Bx,624,26,10,-33.33333333333333,73.33333333333334,167.82688148137794,nT
B,pos-off,By,624,26,10,-33.33333333333333,73.33333333333334,771.5865979266412,nT
B,pos-off,Bz,624,26,10,-33.33333333333333,73.33333333333334,967.8853974619431,nT
B,neg-off,Bx,624,26,10,-33.33333333333333,73.33333333333334,-96.9336257024291,nT
B,neg-off,By,624,26,10,-33.33333333333333,73.33333333333334,-939.4576071853726,nT
B,neg-off,Bz,624,26,10,-33.33333333333333,73.33333333333334,-1284.298451960502,nT
B,pos-off,Bx,615,26,11,-26.666666666666657,73.33333333333334,1119.5522393224865,nT
B,pos-off,By,615,26,11,-26.666666666666657,73.33333333333334,1779.868107982184,nT
B,pos-off,Bz,615,26,11,-26.666666666666657,73.33333333333334,2305.5788970069734,nT
B,neg-off,Bx,615,26,11,-26.666666666666657,73.33333333333334,-1495.350583674196,nT
B,neg-off,By,615,26,11,-26.666666666666657,73.33333333333334,-2801.754270942481,nT
B,neg-off,Bz,615,26,11,-26.666666666666657,73.33333333333334,-3285.67571987565,nT
B,pos-off,Bx,562,26,12,-20.0,73.33333333333334,541.4587360965502,nT
B,pos-off,By,562,26,12,-20.0,73.33333333333334,1288.9281795965549,nT
B,pos-off,Bz,562,26,12,-20.0,73.33333333333334,1308.6010603565717,nT
B,neg-off,Bx,562,26,12,-20.0,73.33333333333334,-690.4105387237458,nT
B,neg-off,By,562,26,12,-20.0,73.33333333333334,-1599.8802206238158,nT
B,neg-off,Bz,562,26,12,-20.0,73.33333333333334,-1542.7297162461668,nT
B,pos-off,Bx,553,26,13,-13.333333333333329,73.33333333333334,929.5959826674874,nT
B,pos-off,By,553,26,13,-13.333333333333329,73.33333333333334,1950.9314181834106,nT
