pixel,row,col,x_um,y_um,OFF_start_s,OFF_end_s,OFF_first_frame,OFF_last_frame,POS_time_requested_s,NEG_time_requested_s,POS_time_actual_s,NEG_time_actual_s,POS_frame,NEG_frame,dV_pos_d1_V,dV_neg_d1_V,deltaNu_pos_d1_MHz,deltaNu_neg_d1_MHz,dV_pos_d2_V,dV_neg_d2_V,deltaNu_pos_d2_MHz,deltaNu_neg_d2_MHz,dV_pos_d3_V,dV_neg_d3_V,deltaNu_pos_d3_MHz,deltaNu_neg_d3_MHz,dV_pos_d4_V,dV_neg_d4_V,deltaNu_pos_d4_MHz,deltaNu_neg_d4_MHz,Bx_pos_nT,Bx_neg_nT,Bx_odd_nT,Bx_even_nT,By_pos_nT,By_neg_nT,By_odd_nT,By_even_nT,Bz_pos_nT,Bz_neg_nT,Bz_odd_nT,Bz_even_nT
883,15,2,-86.66666666666667,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0006496615253548902,-0.0008444484471731457,-0.10831302523407474,0.14078833730776308,-3.709737491694402e-05,1.493453382263723e-05,0.005409752084135812,-0.002177839419999154,0.00010041134316179179,-0.00011520791020163659,-0.037803442270231497,0.04337413926795107,-7.702558697306867e-06,4.3672792566334195e-06,0.003990963055597552,-0.0022628389930732557,2378.475911257827,-3199.5642608785706,2789.020086068199,-410.5441748103717,972.6486125252601,-1212.1144058939428,1092.3815092096015,-119.73289668434137,2360.380115371237,-2868.391508140755,2614.3858117559957,-254.00569638475895
852,15,3,-80.0,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00020367300367506053,-0.0002849268253874683,-0.03395681955231332,0.04750363877743735,-3.532293521252534e-05,-3.113551050744832e-06,0.005150993104271502,0.0004540358805317222,5.999116252779302e-05,-5.267107450689763e-05,-0.02258581927033182,0.019829910264463346,-4.081119295843359e-06,1.8472506946604743e-05,0.002114569583337542,-0.009571247122588668,671.9212612682824,-1105.6348480893964,888.7780546788395,-216.85679341055703,521.011783880838,-334.12554720928887,427.5686655450635,93.44311833577459,956.121725513305,-1151.061024221528,1053.5913748674166,-97.46964935411148
821,15,4,-73.33333333333333,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0006174436446310902,-0.0009671628722268064,-0.10294158796769348,0.1612475612246502,-3.519782438148382e-05,2.1845820850672205e-06,0.005132748724972693,-0.0003185682953070711,0.00015045977978181974,-0.00018887703738999822,-0.05664596667937122,0.07110951765320196,-1.5684368889072345e-05,1.0071095115466593e-05,0.008126616004696907,-0.0052181839976486516,2267.766323522649,-3721.430643239928,2994.5984833812886,-726.8321598586394,1301.285694442276,-1826.036509438872,1563.661101940574,-262.37540749829793,2594.421232014164,-3586.843558283833,3090.6323951489985,-496.21116313483435
790,15,5,-66.66666666666666,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00032667059539926867,-0.0004687639221037298,-0.05446325365101887,0.078153371474337,-1.0663588139064722e-05,3.699016956399903e-06,0.001555025612697003,-0.0005394118784399021,0.0001276851736558893,-0.00012630695893776534,-0.04807165145960946,0.047552773224422105,-8.183757015512297e-06,2.036513696226938e-05,0.004240288609071752,-0.010551884436404084,1233.3503038916567,-1797.7746827853568,1515.5624933385068,-282.21218944685006,1107.2266954863667,-1003.6720117999297,1055.4493536431482,51.777341843218494,1604.462904838177,-2044.408482860508,1824.4356938493424,-219.97278901116545
759,15,6,-60.0,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0007718086235776524,-0.0013275900874296462,-0.12867766315047874,0.22133879416935426,-5.111988968645645e-05,1.0675396198950674e-05,0.00745459565242148,-0.0015567475317470878,0.0002784886924586906,-0.00031840447637276095,-0.10484703099042282,0.11987475580070875,-3.811150767070297e-05,2.387329581647516e-05,0.019746895166158133,-0.01236958332459276,2822.1047739570145,-5090.449887266933,3956.2773306119734,-1134.1725566549592,2187.4969790495284,-2895.9668535181813,2541.731916283855,-354.2349372343265,3872.9480123105927,-5326.786816965531,4599.867414638062,-726.9194023274692
728,15,7,-53.33333333333333,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005073999897885142,-0.0008917619417791872,-0.08459486325238473,0.1486765491460384,-1.5054411794770214e-05,1.4463462763041596e-05,0.0021953207137845043,-0.0021091451349687707,0.00026668821685076174,-0.00026678806234029905,-0.10040431979506693,0.10044191020149726,-3.6457273120133945e-05,3.1701228689738926e-05,0.018889778818713444,-0.01642550709312132,1927.178342634512,-3400.8733440245196,2664.0258433295157,-736.8475006950038,2033.7009434842541,-2216.0876026974756,2124.8942730908648,-91.19332960661075,3027.097062260615,-3990.8683616827534,3508.9827119716842,-481.88564971106916
697,15,8,-46.666666666666664,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0008842017934869977,-0.0017721879220874495,-0.14741610428238736,0.29546314139462615,-1.9501522811086105e-05,2.1536604392284364e-05,0.0028438239607867597,-0.003140591234749459,0.00036020702120871743,-0.00041846436763119253,-0.13561281925742952,0.15754588142900436,-4.5882007245504346e-05,4.5434802241762454e-05,0.023773060748954897,-0.02354134831178304,3367.3542597080914,-6767.983046343486,5067.668653025788,-1700.3143933176975,2851.42613842403,-3648.762289624157,3250.094214024093,-398.6680756000635,4578.9147083222415,-7196.860603266865,5887.887655794553,-1308.9729474723117
666,15,9,-40.0,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0006466880986937321,-0.0013120737416558886,-0.10781728887843055,0.21875187423375309,9.140598680994992e-06,5.541074298544039e-06,-0.0013329345506378793,-0.0008080312502437659,0.00040783440983728475,-0.0004189226980475399,-0.1535438535390926,0.15771843631064916,-3.8551468697606785e-05,5.3891436052117174e-05,0.01997485424745534,-0.027923023861187588,2561.030879733253,-5058.348833960971,3809.6898568471124,-1248.658977113859,3280.860158946319,-3410.484273714594,3345.6722163304566,-64.81205738413746,4087.0598256269504,-6028.840144634173,5057.949985130562,-970.8901595036114
635,15,10,-33.33333333333333,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0009883020832603309,-0.0023867187650127384,-0.16477193785577637,0.3979191005350777,1.0005749519545179e-05,-3.063604550038402e-05,-0.0014590958103608965,0.004467523951935591,0.00043727068405069024,-0.00052136862456237,-0.16462619202633053,0.19628787026975414,-8.564849674017528e-05,5.873356942829442e-05,0.044377459450847326,-0.03043190125816945,3867.8741568031555,-9304.760203613456,6586.317180208305,-2718.44302340515,3100.559042557766,-4604.535296755077,3852.547169656422,-751.9881270986555,5488.4518831151245,-9316.075495285957,7402.263689200541,-1913.8118060854163
604,15,11,-26.666666666666657,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0009219081092618499,-0.0021506549250784727,-0.15370258573867268,0.35856200818197076,6.483339276162237e-05,-6.23034647401341e-05,-0.00945437736225339,0.009085448740818545,0.0005251834419754805,-0.0006046435255051409,-0.1977240947570178,0.2276396858238676,-7.885413448205868e-05,6.195138969086065e-05,0.04085706449845695,-0.03209916564291801,3808.5463395402276,-8517.633302682603,6163.089821111415,-2354.543481571188,3937.9945553125767,-5220.358792359327,4579.176673835952,-641.182118523375,5596.384801539372,-9087.785552617595,7342.085177078484,-1745.7003755391115
573,15,12,-20.0,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0012392642520801052,-0.003531379717093102,-0.2066129129840563,0.5887595393611464,0.00013670655061327408,-0.0002282355323591406,-0.01993533366581668,0.033282614999525645,0.0004605632137449776,-0.0005781971184978992,-0.1733954981017093,0.2176829898065422,-9.423910599582562e-05,5.597169269310729e-05,0.04882855232942056,-0.029000877043047248,5246.716442658515,-14343.745819149388,9795.23113090395,-4548.514688245436,3337.902823809075,-5585.811682965555,4461.857253387315,-1123.9544295782398,6037.669360371249,-12117.805274913188,9077.737317642219,-3040.067957270969
542,15,13,-13.333333333333329,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0013486881459078993,-0.0036085685317847746,-0.22485630975425316,0.6016286315071225,0.00020504880278886218,-0.0003246935259237034,-0.029901393042502056,0.04734867312050381,0.0005651424555403389,-0.0006613450968108612,-0.2127680949158497,0.24898702079610663,-9.462933521543269e-05,5.8093369631129504e-05,0.04903074363491635,-0.030100191518705913,5905.999314103695,-14968.46287273088,10437.231093417287,-4531.231779313592,4298.981600229663,-6343.682220610131,5321.331910419896,-1022.3503101902338,6714.306502355806,-12547.127457472287,9630.716979914047,-2916.4104775582405
511,15,14,-6.666666666666657,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00200687131898341,-0.005126065099661663,-0.3345900831911636,0.8546290596289571,0.0004247655366147379,-0.0007798476848186788,-0.06194174795697209,0.1137218643556752,0.00043181507398905663,-0.0005091570452905414,-0.16257223244846145,0.19169038439321237,-0.00011151150711241299,9.628875492836846e-05,0.05777798295977253,-0.0498905465949863,9123.455446175514,-22241.569669360077,15682.512557767795,-6559.057111592281,3264.7933089402027,-5282.297796432087,4273.545552686145,-1008.7522437459422,7355.627487903379,-14948.864882118378,11152.246185010878,-3796.6186971074994
480,15,15,0.0,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.002453540977270111,-0.005656256429865996,-0.4090598494942772,0.9430237462250874,0.0004378949843809986,-0.0007888980508108371,-0.06385635937020823,0.11504164065784983,0.0005104154876193569,-0.0005621614968305402,-0.19216417002768135,0.2116458063680883,-4.368911057731336e-06,-3.659153832450154e-06,0.002263684485870103,0.0018959346282116309,10905.937381966762,-24325.156429884108,17615.546905925436,-6709.609523958673,5336.438792135056,-7075.753445585541,6206.096118860299,-869.6573267252425,8079.897612793667,-15821.404910723742,11950.651261758705,-3870.753648965038
449,15,16,6.666666666666671,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.002862912290848939,-0.0053335788024381795,-0.4773111521915521,0.8892262091414989,0.0005230083673468558,-0.0011306166831943712,-0.07626808127555229,0.16487301249652186,0.00025531180911328666,-0.0002527288374786586,-0.09612126412023853,0.0951488120446003,2.7993181826256384e-05,-6.208056123572814e-05,-0.01450423928820898,0.03216609390450735,12718.493831724043,-24175.27339393005,18446.883612827045,-5728.389781103003,3685.6932541729666,-5128.709807617645,4407.201530895306,-721.5082767223394,7370.824224940439,-12132.400875984024,9751.612550462232,-2380.788325521792
418,15,17,13.333333333333343,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0035774459404491377,-0.006475287676849305,-0.5964398033418018,1.0795744709636939,0.0005165672185644347,-0.0011834109512222845,-0.07532879599922358,0.17257177560668416,8.147429455811655e-05,-7.689040430935062e-05,-0.03067391286533044,0.028948143396107386,5.140011803918424e-05,-4.05035298242925e-05,-0.026632185512518274,0.020986284883043323,15409.069858650744,-28687.438754635135,22048.25430664294,-6639.184447992196,2691.9376713955094,-3761.431327667508,3226.6844995315087,-534.7468281359993,8159.940064512733,-14231.095311683015,11195.517688097874,-3035.577623585141
387,15,18,20.0,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0027534920618946324,-0.0036768110591377605,-0.4590683664372751,0.6130061785816291,0.00044170332258547097,-0.0012604901666445154,-0.06441171310035393,0.18381190909881204,-0.00013993495396674217,0.0001732104150195011,0.05268351948390411,-0.0652112572007119,0.0001503994775972099,-0.00014320607134346165,-0.07792719046483926,0.07420003696548957,11992.410784301255,-18209.75513486695,15101.082959584102,-3108.672175282848,1631.2759021561246,-1913.6211692169293,1772.448535686527,-141.17263353040232,4273.688692056884,-4674.880009890307,4474.284350973596,-200.59565891671127
356,15,19,26.66666666666667,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0031709364073554992,-0.004296226758944286,-0.5286656230995429,0.7162765520070472,0.0005030962016207907,-0.0013403571762746348,-0.07336437500853452,0.19545857473937445,-0.0002919277218693476,0.0003494640896148366,0.10990663438279166,-0.1315682583389689,0.00017246437178554066,-0.00010285204195061361,-0.08935977812718147,0.053291213445888934,13772.030203401411,-20808.865705746026,17290.44795457372,-3518.4177511723074,741.5272786407194,-165.17041951661952,453.34884907866945,288.1784295620499,4257.286234823888,-5492.466786739025,4874.876510781456,-617.5902759575688
325,15,20,33.33333333333334,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0016271738457587807,-0.0016534327967398068,-0.2712860696493001,0.27566402079651403,0.0004384301465864477,-0.0011523348450392303,-0.06393439979389752,0.16804007948082653,-0.0003131446070753703,0.00032190962976349135,0.11789448983601111,-0.12119439618876009,0.00018255280669398402,-0.00022554570247008325,-0.09458694647352274,0.11686305827460004,7650.056222132388,-10101.923073206157,8875.989647669272,-1225.9334255368844,141.71517240224162,-878.1006809404926,509.9079266713671,-368.1927542691255,197.90735643247984,1751.3589765549373,-776.7258100612287,974.6331664937086
294,15,21,40.0,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0015311947390064659,-0.0016049721746555974,-0.25528421790668915,0.26758455729465647,0.0005566326255513379,-0.0013174004422291808,-0.0811713635510897,0.19211089204955092,-0.0004522010191964984,0.0004348262864213842,0.17024725081298897,-0.163705911092372,0.0002040531587042867,-0.00018152146264856036,-0.10572702523533241,0.09405257132045373,7653.355544759714,-10434.113150184752,9043.734347472233,-1390.3788027125192,-787.4055877364358,550.3022566220436,-668.8539221792397,-118.55166555719609,-1214.4773196701008,2510.452831126439,-1862.4650753982698,647.9877557281691
263,15,22,46.666666666666686,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.000478519528311036,-0.0005007064074549751,-0.07977984800106132,0.08347889420711468,0.0005558937003702928,-0.0012436466631403798,-0.08106360924105756,0.18135569276572513,-0.0003489433880022184,0.00036131449968924067,0.13137222158920736,-0.13602976915059573,0.0001617028265493739,-0.00019268212813274604,-0.0837838479530044,0.09983529955059907,3631.1369442049695,-5978.93896155863,4805.037952881799,-1173.90100867683,-735.1388339416465,181.63512806224784,-458.38698100194716,-276.7518529396993,-3091.332768563458,4917.99269937459,-4004.662733969024,913.3299654055661
232,15,23,53.33333333333334,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0003547193955264002,-0.00036515448252424384,-0.059139612458470055,0.060879373545137117,0.0006648542452038404,-0.0014783031636478043,-0.09695286113075474,0.21557465018570823,-0.0004349014577203284,0.0003816109965601435,0.16373421201705377,-0.14367111148888914,0.00018513398052065464,-0.00016242699547594177,-0.09592434223863643,0.08415906501340209,3506.0710721480677,-6222.984805342599,4864.527938745334,-1358.4568665972658,-1197.703223657763,651.6647202246702,-924.6839719412166,-273.01925171654636,-4292.440077527425,5685.780585092761,-4989.110331310093,696.6702537826677
201,15,24,60.0,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,5.233746213682334e-05,-0.00013438430948513208,-0.008725818962445822,0.022404853198556833,0.0005629224309534908,-0.0010570291725095103,-0.08208857906726262,0.1541420594254471,-0.00030864705891112554,0.00032019760430915245,0.11620122693332634,-0.12054984296010758,0.00012925321117471494,-0.000163567243181567,-0.06697057573816304,0.08474986693341488,2024.0058734222628,-3965.3468730392083,2994.6763732307354,-970.6704998084728,-901.3338359074985,365.0721484974501,-633.2029922024743,-268.1308437050242,-3758.9322514241953,5005.192939305539,-4382.062595364867,623.1303439406718
170,15,25,66.66666666666669,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-5.01537494788997e-05,-6.801166240102363e-06,0.008361745494969899,0.001133905675240553,0.0006602303773142079,-0.0012707384705502648,-0.0962785821822116,0.1853063755816052,-0.0003331458459002523,0.00031583612170519914,0.1254246717202552,-0.11890780680523312,0.00015350636588606098,-0.0001282890607333845,-0.07953697714299969,0.06647101592400242,1951.7714029132958,-4174.011523948652,3062.891463430974,-1111.1200605176782,-823.113529064301,687.3506906777852,-755.2321098710431,-67.8814191932579,-4563.1394055684805,5536.876739051004,-5050.008072309742,486.8686667412617
139,15,26,73.33333333333334,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-5.988491583712531e-05,3.569741316662476e-05,0.009984147355292005,-0.005951552711999794,0.0005078603783838592,-0.0009441794759286886,-0.07405911460212851,0.13768566911106514,-0.00022814443515076685,0.0002737689241969247,0.08589313430057184,-0.10307010538227666,0.00011465638434084693,-0.00011050715641225539,-0.05940745302631786,0.057257593995960546,1423.541355443871,-2941.9433721822115,2182.7423638130413,-759.2010083691703,-437.7295872853545,684.6237000236143,-561.1766436544845,123.44705636912991,-3392.5636181705268,4540.336260516176,-3966.449939343351,573.8863211728244
108,15,27,80.0,0.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.0001645973940252115,0.0001293534979135056,0.02744204635294781,-0.02156610502056093,0.0005559764705472926,-0.0010011150740001588,-0.08107567926322304,0.14598834473213648,-0.00024187105661188573,0.00024870659276068,0.0910610120087169,-0.09363449412787009,0.00013444491599734398,-7.366462572819696e-05,-0.06966057823693331,0.03816819985915161,1182.0932107610806,-2768.2797070617207,1975.1864589114007,-793.09324815032,-340.2484538349794,902.5494762219039,-621.3989650284416,281.15051119346225,-3998.9576431774876,4502.781095956445,-4250.869369566966,251.91172638947864
