f_GHz,y_fit,y_model,residuals,baseline_raw
2.8254,0.9963635676850687,0.9995826285474895,-0.0032190608624207417,0.07727876368298858
2.8256,0.9951579255889416,0.9995891215267686,-0.004431195937827037,0.07727386329699604
2.8258,0.9959385477478213,0.9995954412844158,-0.0036568935365944855,0.07726898282115569
2.826,0.9940656746336574,0.9996015940261778,-0.005535919392520405,0.07726412225546841
2.8262,0.995281654582932,0.9996075856734559,-0.004325931090523816,0.07725928159993334
2.8264,0.9928567476830453,0.9996134218791182,-0.006756674196072843,0.07725446085455046
2.8266,0.993879984740765,0.9996191080422777,-0.005739123301512716,0.07724966001932065
2.8268,0.997416056879404,0.9996246493221148,-0.002208592442710766,0.07724487909424305
2.827,0.9965799941721413,0.9996300506508158,-0.003050056478674512,0.07724011807931808
2.8272,0.9938970850518432,0.9996353167456886,-0.005738231693845464,0.07723537697454574
2.8274,0.9917008880913448,0.9996404521205206,-0.007939564029175727,0.0772306557799256
2.8276,0.9911969867729905,0.9996454610962316,-0.00844847432324114,0.0772259544954581
2.8278,0.9930782495320158,0.9996503478108685,-0.006572098278852634,0.07722127312114324
2.828,0.991163005556962,0.9996551162289928,-0.008492110672030817,0.07721661165698102
2.8282,0.9911712819168688,0.9996597701505027,-0.008488488233633906,0.07721197010297098
2.8284,0.9937319719919587,0.999664313218924,-0.0059323412269652875,0.07720734845911359
2.8286,0.993008681349562,0.9996687489292156,-0.00666006757965365,0.07720274672540883
2.8288,0.9920926134826152,0.9996730806351121,-0.007580467152496828,0.07719816490185627
2.829,0.9943836220054436,0.9996773115560418,-0.0052936895505981685,0.07719360298845679
2.8292,0.9936466419792729,0.9996814447836473,-0.006034802804374406,0.0771890609852095
2.8294,0.9919982989349357,0.9996854832879314,-0.007687184352995646,0.07718453889211485
2.8296,0.995277002273749,0.9996894299230573,-0.00441242764930827,0.0771800367091724
2.8298,0.9940386977672406,0.9996932874328228,-0.005654589665582188,0.07717555443638258
2.83,0.9934288350454336,0.9996970584558309,-0.006268223410397344,0.0771710920737454
2.8302,0.9947052795574332,0.9997007455303742,-0.004995465972941093,0.0771666496212613
2.8304,0.9953912049730855,0.999704351099054,-0.004313146125968448,0.07716222707892895
2.8306,0.9950244235734056,0.9997078775131494,-0.004683453939743787,0.07715782444674923
2.8308,0.9945161427770118,0.9997113270367494,-0.005195184259737529,0.07715344172472216
2.831,0.9937764786903855,0.9997147018506676,-0.00593822316028203,0.07714907891284772
2.8312,0.9956297284505247,0.99971800405615,-0.004088275605625302,0.07714473601112548
2.8314,0.9953645588547797,0.9997212356783868,-0.004356676823607075,0.07714041301955588
2.8316,0.9960106948126857,0.9997243986698435,-0.0037137038571578573,0.07713610993813891
2.8318,0.9961430440473523,0.9997274949134195,-0.0035844508660671792,0.07713182676687458
2.832,0.9947984647244795,0.9997305262254458,-0.004932061500966256,0.07712756350576244
2.8322,0.9964712221951826,0.9997334943585302,-0.0032622721633476237,0.07712332015480339
2.8324,0.9982723276346911,0.9997364010042609,-0.0014640733695697739,0.07711909671399608
2.8326,0.9946536859708076,0.9997392477957717,-0.005085561824964113,0.07711489318334186
2.8328,0.9949773652908823,0.999742036310185,-0.004764671019302669,0.07711070956284027
2.833,0.9978696724490554,0.9997447680709303,-0.0018750956218748227,0.07710654585249044
2.8332,0.9964846689140784,0.9997474445499521,-0.003262775635873738,0.07710240205229413
2.8334,0.9960369902153013,0.9997500671698113,-0.003713076954509953,0.07709827816224957
2.8336,0.9937134452788192,0.9997526373056839,-0.006039192026864648,0.07709417418235764
2.8338,0.9967080508989431,0.999755156287265,-0.003047105388321869,0.0770900901126188
2.834,0.9983280151843291,0.9997576254005839,-0.001429610216254762,0.07708602595303171
2.8342,0.9967871999443074,0.9997600458897328,-0.002972845945425351,0.0770819817035977
2.8344,0.9960683027323041,0.999762418958515,-0.003694116226210964,0.07707795736431589
2.8346,0.9950406810000028,0.9997647457720168,-0.004724064772014036,0.07707395293518671
2.8348,0.9967112680270477,0.9997670274581075,-0.0030557594310598457,0.07706996841621017
2.835,0.996955308252238,0.9997692651088712,-0.002813956856633215,0.07706600380738582
2.8352,0.9976489241640764,0.9997714597819725,-0.002122535617896104,0.07706205910871455
2.8354,0.9990749352626322,0.9997736125019621,-0.0006986772393298146,0.07705813432019504
2.8356,0.9991255653984392,0.9997757242615232,-0.0006501588630839494,0.0770542294418286
2.8358,0.9966180726275415,0.999777796022663,-0.0031597233951214942,0.0770503444736148
2.836,0.9985576447828654,0.9997798287178524,-0.0012221839349870756,0.0770464794155532
2.8362,0.9989802743538454,0.9997818232511128,-0.0008015488972673568,0.07704263426764424
2.8364,0.998592788680692,0.9997837804990601,-0.0011909918183681256,0.07703880902988747
2.8366,0.9987963906753426,0.9997857013119013,-0.0009893106365586046,0.07703500370228378
2.8368,0.9973669398626303,0.999787586514386,-0.0024206466517557867,0.07703121828483228
2.837,0.9963613865516104,0.999789436906723,-0.0034280503551125108,0.07702745277753298
2.8372,0.9963712645679628,0.9997912532654527,-0.0034199886974899396,0.07702370718038676
2.8374,0.9962008643912332,0.9997930363442855,-0.003592171953052281,0.07701998149339273
2.8376,0.995477240197129,0.999794786874905,-0.004317546677775952,0.07701627571655179
2.8378,0.99592354178728,0.9997965055677372,-0.003872963780457206,0.07701258984986303
2.838,0.9935274511746839,0.9997981931126886,-0.006270741938004698,0.07700892389332648
2.8382,0.9942432719874019,0.9997998501798525,-0.00555657819245059,0.077005277846943
2.8384,0.9986759477548315,0.9998014774201902,-0.0011255296653587266,0.07700165171071127
2.8386,1.0002404780787504,0.9998030754661792,0.0004374026125711916,0.07699804548463263
2.8388,1.0002098904816283,0.9998046449324406,0.00040524554918774935,0.07699445916870662
2.839,1.001516849833142,0.9998061864163376,0.00171066341680437,0.0769908927629328
2.8392,0.9974593264876845,0.9998077004985528,-0.0023483740108682927,0.07698734626731163
2.8394,0.9973892370164597,0.9998091877436401,-0.0024199507271804865,0.07698381968184265
2.8396,0.9979878793321197,0.9998106487005586,-0.0018227693684388369,0.07698031300652675
2.8398,0.9974669851766983,0.9998120839031811,-0.0023450987264828083,0.07697682624136348
2.84,0.9971130501047022,0.999813493870787,-0.0027004437660848035,0.07697335938635197
2.8402,0.9978267903878921,0.9998148791085332,-0.001988088720641046,0.07696991244149354
2.8404,0.9949116668830157,0.9998162401079094,-0.004904573224893682,0.0769664854067873
2.8406,0.9924850184233971,0.9998175773471737,-0.0073325589237766,0.07696307828223414
2.8408,0.9916021499274522,0.9998188912917736,-0.008216741364321378,0.07695969106783318
2.841,0.9924048284600241,0.9998201823947489,-0.007415353934724811,0.07695632376358441
2.8412,0.9940438625255559,0.9998214510971231,-0.005777588571567183,0.07695297636948872
2.8414,0.99541250237874,0.999822697828276,-0.004410195449536025,0.07694964888554479
2.8416,0.9978621659002018,0.9998239230063058,-0.001961757106104023,0.07694634131175437
2.8418,0.9962701174226514,0.9998251270383759,-0.003555009615724525,0.07694305364811616
2.842,0.9938152456385886,0.9998263103210498,-0.006011064682461265,0.07693978589462969
2.8422,0.9933809117915857,0.9998274732406137,-0.006446561449027999,0.07693653805129674
2.8424,0.994993118459698,0.9998286161733875,-0.004835497713689518,0.07693331011811555
2.8426,0.9956911692503998,0.9998297394860233,-0.004138570235623473,0.07693010209508744
2.8428,0.9964662658240635,0.9998308435357968,-0.003364577711733263,0.07692691398221196
2.843,0.9940482252221027,0.9998319286708821,-0.005783703448779431,0.07692374577948824
2.8432,0.9924794984493956,0.9998329952306242,-0.007353496781228541,0.0769205974869176
2.8434,0.9953782970007429,0.9998340435457957,-0.004455746545052874,0.07691746910449915
2.8436,0.9975431214294638,0.9998350739388481,-0.0022919525093842985,0.07691436063223378
2.8438,0.9950206852024569,0.9998360867241517,-0.004815401521694795,0.0769112720701206
2.844,0.9970306248263827,0.99983708220823,-0.0028064573818472605,0.07690820341815963
2.8442,0.9981390143436099,0.9998380606899844,-0.001699046346374522,0.07690515467635173
2.8444,0.9988995164802175,0.99983902246091,-0.0009395059806925898,0.07690212584469602
2.8446,0.9992605739592104,0.9998399678053069,-0.0005793938460965098,0.07689911692319296
2.8448,1.0005873555306921,0.9998408970004821,0.0007464585302100479,0.07689612791184253
2.845,0.9988228065524707,0.9998418103169439,-0.0010190037644731698,0.07689315881064429
2.8452,0.9968517769288261,0.9998427080185933,-0.0029909310897672237,0.07689020961959914
2.8454,0.9966063760616777,0.9998435903629053,-0.0032372143012275867,0.07688728033870573
2.8456,0.9958583252416137,0.9998444576011044,-0.003986132359490746,0.07688437096796541
2.8458,0.9983561860697832,0.9998453099783381,-0.0014891239085549346,0.07688148150737772
2.846,0.9972855700724689,0.9998461477338387,-0.002560577661369856,0.07687861195694179
2.8462,0.9989457713143486,0.999846971101086,-0.0009011997867374166,0.07687576231665938
2.8464,0.9996395903597889,0.9998477803079586,-0.00020818994816973468,0.07687293258652872
2.8466,0.9978981721529021,0.9998485755768856,-0.001950403423983449,0.0768701227665507
2.8468,0.9994289605392471,0.9998493571249893,-0.00042039658574222205,0.07686733285672576
2.847,0.9997870944819821,0.9998501251642262,-6.303068224411401e-05,0.07686456285705257
2.8472,0.998895136046848,0.9998508799015211,-0.000955743854673119,0.07686181276753246
2.8474,0.9994460428123012,0.999851621538899,-0.00040557872659774397,0.07685908258816498
2.8476,0.9988240984181731,0.9998523502736106,-0.0010282518554375342,0.07685637231894926
2.8478,0.9975961856483784,0.9998530662982559,-0.002256880649877502,0.07685368195988662
2.848,0.9959684331210464,0.9998537698009023,-0.003885336679855911,0.07685101151097617
2.8482,0.9912602210151391,0.9998544609651997,-0.00859423995006059,0.07684836097221881
2.8484,0.9892192118371006,0.9998551399704922,-0.010635928133391648,0.07684573034361364
2.8486,0.9908251903790704,0.9998558069919256,-0.009030616612855202,0.07684311962516066
2.8488,0.9914901447382924,0.9998564622005514,-0.00836631746225891,0.07684052881686076
2.849,0.9914073163969768,0.9998571057634289,-0.008449789366452132,0.07683795791871306
2.8492,0.9929096432017708,0.9998577378437219,-0.006948094641951119,0.076835406930718
2.8494,0.9915115624517005,0.9998583586007955,-0.00834679614909506,0.07683287585287557
2.8496,0.994560327781239,0.9998589681903072,-0.005298640409068134,0.07683036468518534
2.8498,0.9946828137357464,0.9998595667642955,-0.005176753028549141,0.07682787342764774
2.85,0.9948695060808607,0.9998601544712672,-0.004990648390406527,0.07682540208026278
2.8502,0.994153536092115,0.9998607314562815,-0.0057071953641665285,0.07682295064303046
2.8504,0.9931407452820528,0.9998612978610304,-0.006720552578977634,0.07682051911595034
2.8506,0.9935715905739091,0.999861853823918,-0.006290263250008921,0.07681810749902285
2.8508,0.9969546743118266,0.9998623994801372,-0.0029077251683106153,0.076815715792248
2.851,0.9954382645672106,0.9998629349617433,-0.004424670394532648,0.07681334399562534
2.8512,0.9936894174664405,0.9998634603977258,-0.006174042931285317,0.07681099210915576
2.8514,0.9903026602364328,0.9998639759140793,-0.00956131567764651,0.07680866013283838
2.8516,0.9879083141945282,0.9998644816338685,-0.01195616743934036,0.07680634806667364
2.8518,0.9873188454442936,0.9998649776772977,-0.012546132233004048,0.07680405591066153
2.852,0.983621338486426,0.9998654641617702,-0.01624412567534428,0.07680178366480117
2.8522,0.9806455120035333,0.9998659412019535,-0.019220429198420153,0.07679953132909434
2.8524,0.9741615537342871,0.9998664089098366,-0.025704855175549435,0.0767972989035397
2.8526,0.9705528517100784,0.9998668673947908,-0.02931401568471237,0.07679508638813726
2.8528,0.9591024916690573,0.9998673167636227,-0.04076482509456547,0.07679289378288745
2.853,0.9495084107505686,0.9998677571206323,-0.05035934637006367,0.07679072108779028
2.8532,0.9481550047864244,0.9998681885676637,-0.051713183781239236,0.07678856830284575
2.8534,0.9543851804314831,0.9998686112041579,-0.045483430772674804,0.07678643542805386
2.8536,0.9648460460225838,0.9998690251272024,-0.0350229791046186,0.07678432246341371
2.8538,0.9710765262130447,0.9998694304315797,-0.028792904218534976,0.0767822294089271
2.854,0.9740049873189455,0.9998698272098144,-0.025864839890868963,0.07678015626459223
2.8542,0.9751403652735172,0.9998702155522193,-0.024729850278702115,0.07677810303041044
2.8544,0.97102543980178,0.9998705955469387,-0.028845155745158668,0.07677606970638085
2.8546,0.9661231533074324,0.9998709672799934,-0.03374781397256099,0.07677405629250389
2.8548,0.9618137700017858,0.9998713308353199,-0.038057560833534065,0.07677206278877913
2.855,0.9535950508027271,0.9998716862948138,-0.046276635492086715,0.076770089195207
2.8552,0.9468721646121923,0.9998720337383666,-0.05299986912617438,0.07676813551178796
2.8554,0.9472701513435277,0.9998723732439058,-0.05260222190037811,0.07676620173852111
2.8556,0.9569053973598406,0.9998727048874306,-0.04296730752759004,0.07676428787540646
2.8558,0.964760420085183,0.9998730287430486,-0.035112608657865585,0.07676239392244488
2.856,0.9711318310543547,0.9998733448830114,-0.02874151382865664,0.07676051987963506
2.8562,0.977180738076083,0.9998736533777466,-0.02269291530166362,0.07675866574697832
2.8564,0.975513826614195,0.9998739542958923,-0.024360127681697374,0.07675683152447421
2.8566,0.9729949800061372,0.9998742477043282,-0.026879267698191045,0.0767550172121223
2.8568,0.9695596229206311,0.9998745336682071,-0.030314910747575974,0.07675322280992303
2.857,0.9635431198461399,0.9998748122509841,-0.03633169240484413,0.07675144831787639
2.8572,0.9552937035864968,0.9998750835144466,-0.04458137992794986,0.07674969373598195
2.8574,0.9488760694169188,0.999875347518742,-0.05099927810182314,0.07674795906424059
2.8576,0.9536719534011822,0.9998756043224047,-0.04620365092122258,0.07674624430265098
2.8578,0.9647524570180201,0.999875853982384,-0.03512339696436384,0.07674454945121445
2.858,0.9753686127365068,0.999876096554068,-0.024507483817561182,0.07674287450993011
2.8582,0.9800872111858165,0.99987633209131,-0.01978912090549345,0.07674121947879886
2.8584,0.9827279450163612,0.9998765606464515,-0.01714861563009029,0.0767395843578198
2.8586,0.9856008426474125,0.9998767822703469,-0.014275939622934386,0.07673796914699293
2.8588,0.9892737896781836,0.9998769970123852,-0.010603207334201614,0.07673637384631915
2.859,0.9893328192132798,0.9998772049205117,-0.01054438570723193,0.07673479845579756
2.8592,0.9889785789284274,0.9998774060412507,-0.010898827112823306,0.0767332429754286
2.8594,0.986236273973587,0.9998776004197244,-0.013641326446137358,0.07673170740521229
2.8596,0.9908507356288347,0.9998777880996733,-0.00902705247083857,0.07673019174514817
2.8598,0.9912185537818382,0.9998779691234765,-0.008659415341638277,0.07672869599523668
2.86,0.9886560701115252,0.9998781435321688,-0.011222073420643519,0.07672722015547784
2.8602,0.9893331382636229,0.9998783113654595,-0.010545173101836558,0.07672576422587118
2.8604,0.9886933352536214,0.9998784726617497,-0.01118513740812832,0.07672432820641761
2.8606,0.9898475296387644,0.9998786274581489,-0.010031097819384494,0.07672291209711624
2.8608,0.9914662229410938,0.9998787757904913,-0.00841255284939757,0.0767215158979675
2.861,0.9945305186637537,0.9998789176933516,-0.005348399029597828,0.07672013960897095
2.8612,0.991424083247845,0.9998790532000595,-0.008454969952214508,0.07671878323012704
2.8614,0.9932228506953441,0.9998791823427149,-0.006656331647370783,0.07671744676143621
2.8616,0.991200176779777,0.9998793051522012,-0.008679128372424239,0.07671613020289714
2.8618,0.9904423402866593,0.9998794216581994,-0.00943708137154009,0.07671483355451114
2.862,0.9920596700052138,0.9998795318892009,-0.00781986188398709,0.0767135568162769
2.8622,0.992063013312724,0.9998796358725194,-0.007816622559795428,0.07671229998819618
2.8624,0.995810134649066,0.9998797336343035,-0.00406959898523751,0.07671106307026765
2.8626,0.9927402827078935,0.999879825199547,-0.007139542491653494,0.07670984606249132
2.8628,0.9924330033548708,0.9998799105921019,-0.007446907237231071,0.07670864896486762
2.863,0.9916477472548842,0.999879989834687,-0.008232242579802707,0.07670747177739656
2.8632,0.9899971550286581,0.9998800629488982,-0.009882907920240047,0.07670631450007814
2.8634,0.9917936156334374,0.9998801299552192,-0.008086514321781868,0.07670517713291192
2.8636,0.9866821411569321,0.9998801908730292,-0.01319804971609706,0.07670405967589833
2.8638,0.9845012484682006,0.9998802457206124,-0.015378997252411764,0.07670296212903738
2.864,0.9794923077788166,0.9998802945151661,-0.02038798673634956,0.07670188449232906
2.8642,0.9755030363849791,0.9998803372728081,-0.024377300887828968,0.07670082676577294
2.8644,0.9699122695576229,0.9998803740085849,-0.029968104450961985,0.07669978894936946
2.8646,0.964915077761016,0.9998804047364771,-0.034965326975461064,0.07669877104311862
2.8648,0.9599304168391267,0.9998804294694082,-0.03995001263028153,0.07669777304702041
2.865,0.957631254982119,0.9998804482192484,-0.04224919323712939,0.0766967949610744
2.8652,0.9606777809062298,0.9998804609968215,-0.03920268009059169,0.07669583678528102
2.8654,0.9680887903082397,0.9998804678119101,-0.0317916775036704,0.07669489851964029
2.8656,0.9705410042323831,0.9998804686732607,-0.02933946444087765,0.07669398016415174
2.8658,0.9734191695856498,0.9998804635885876,-0.02646129400293784,0.07669308171881584
2.866,0.9732753567303382,0.9998804525645777,-0.026605095834239534,0.07669220318363301
2.8662,0.9701094619239555,0.9998804356068934,-0.029770973682937907,0.07669134455860194
2.8664,0.9663879463040268,0.9998804127201767,-0.03349246641614989,0.07669050584372394
2.8666,0.9595925517651037,0.9998803839080518,-0.040287832142948066,0.07668968703899814
2.8668,0.9562835987610937,0.999880349173128,-0.04359675041203426,0.07668888814442498
2.867,0.9542915911837632,0.9998803085170013,-0.045588717333238105,0.07668810916000446
2.8672,0.9564964950851282,0.9998802619402565,-0.043383766855128236,0.07668735008573613
2.8674,0.9621752166981999,0.9998802094424695,-0.03770499274426953,0.07668661092162044
2.8676,0.9656970408197094,0.9998801510222068,-0.034183110202497424,0.07668589166765738
2.8678,0.9709234359242767,0.9998800866770278,-0.028956650752751112,0.07668519232384696
2.868,0.9726497250210453,0.9998800164034831,-0.02723029138243782,0.07668451289018874
2.8682,0.973587973797628,0.9998799401971168,-0.02629196639948883,0.07668385336668315
2.8684,0.9723174940673851,0.9998798580524652,-0.02756236398508005,0.0766832137533302
2.8686,0.9696389776727843,0.9998797699630547,-0.030240792290270435,0.07668259405012945
2.8688,0.9675801042490211,0.9998796759214027,-0.03229957167238162,0.07668199425708178
2.869,0.9681169551251352,0.9998795759190149,-0.0317626207938797,0.0766814143741863
2.8692,0.9746722103279827,0.9998794699463838,-0.02520725961840109,0.07668085440144345
2.8694,0.9804136209233153,0.9998793579929856,-0.019465737069670253,0.0766803143388528
2.8696,0.9857157214598236,0.9998792400472795,-0.014163518587455903,0.0766797941864148
2.8698,0.9916505115851874,0.9998791160967025,-0.008228604511515192,0.07667929394412987
2.87,0.9958673058439588,0.9998789861276679,-0.004011680283709129,0.07667881361199713
2.8702,0.9956020501564576,0.9998788501255595,-0.004276799969101908,0.07667835319001659
2.8704,0.9973772685045501,0.9998787080747294,-0.0025014395701793424,0.07667791267818869
2.8706,0.9951999152750118,0.9998785599584927,-0.004678644683480893,0.07667749207651342
2.8708,0.9960188356657399,0.9998784057591221,-0.0038595700933822252,0.07667709138499079
2.871,0.999989071024287,0.9998782454578439,0.00011082556644315122,0.0766767106036208
2.8712,0.9979400838149808,0.9998780790348303,-0.0019379952198494976,0.07667634973240256
2.8714,0.9987065872174584,0.9998779064691955,-0.0011713192517370796,0.07667600877133784
2.8716,0.9980261984927731,0.9998777277389883,-0.0018515292462152333,0.07667568772042488
2.8718,0.997022633239732,0.9998775428211847,-0.002854909581452736,0.076675386579665
2.872,0.998227526635029,0.9998773516916817,-0.0016498250566526762,0.0766751053490573
2.8722,0.9995871681320299,0.999877154325288,-0.00028998619325815156,0.07667484402860225
2.8724,1.0005203109778527,0.9998769506957189,0.0006433602821337425,0.07667460261829939
2.8726,0.9980819557113753,0.9998767407755836,-0.0017947850642083818,0.07667438111814917
2.8728,0.9922074916258303,0.9998765245363803,-0.007669032910549989,0.07667417952815203
2.873,0.9870173260509856,0.9998763019484843,-0.012858975897498737,0.07667399784830708
2.8732,0.98385480836196,0.9998760729811395,-0.01602126461917941,0.07667383607861433
2.8734,0.9818028639559355,0.9998758376024467,-0.01807297364651117,0.07667369421907466
2.8736,0.9804739972045018,0.9998755957793546,-0.019401598574852796,0.07667357226968674
2.8738,0.9816894809554841,0.9998753474776481,-0.018185866522163918,0.0766734702304519
2.874,0.983524719621115,0.9998750926619363,-0.01635037304082132,0.0766733881013697
2.8742,0.9815621609079204,0.9998748312956406,-0.01831267038772022,0.07667332588243969
2.8744,0.9838877316413699,0.9998745633409825,-0.01598683169961257,0.07667328357366232
2.8746,0.9836038487587865,0.9998742887589701,-0.016270440000183628,0.07667326117503759
2.8748,0.9814080191512888,0.9998740075093855,-0.018465988358096652,0.07667325868656549
2.875,0.9785660936441012,0.9998737195507698,-0.02130762590666857,0.07667327610824559
2.8752,0.9754009954743313,0.9998734248404085,-0.024472429366077186,0.07667331344007833
2.8754,0.9739665009528177,0.9998731233343177,-0.02590662238149999,0.0766733706820637
2.8756,0.9752959513746132,0.9998728149872274,-0.02457686361261413,0.07667344783420127
2.8758,0.979053500968174,0.9998724997525661,-0.020818998784392084,0.07667354489649147
2.876,0.9837278761253245,0.9998721775824436,-0.016144301457119092,0.07667366186893432
2.8762,0.9836873696915424,0.9998718484276342,-0.016184478736091856,0.0766737987515298
2.8764,0.9880382911231471,0.9998715122375592,-0.011833221114412096,0.07667395554427747
2.8766,0.9864730951641227,0.9998711689602675,-0.013398073796144772,0.07667413224717778
2.8768,0.9868193151995757,0.9998708185424182,-0.013051503342842552,0.07667432886023073
2.877,0.9839619564093371,0.999870460929259,-0.015908504519921873,0.07667454538343632
2.8772,0.9767773060521002,0.999870096064609,-0.023092790012508746,0.0766747818167941
2.8774,0.9728086648877339,0.9998697238908345,-0.02706105900310063,0.07667503816030452
2.8776,0.9779330049840927,0.9998693443488302,-0.02193633936473749,0.07667531441396758
2.8778,0.9830312200150384,0.9998689573779961,-0.016837737362957683,0.07667561057778327
2.878,0.9890332858942119,0.9998685629162144,-0.010835277022002487,0.07667592665175116
2.8782,0.993162176572856,0.9998681608998269,-0.006705984326970893,0.07667626263587168
2.8784,0.9930542366815519,0.9998677512636097,-0.006813514582057811,0.07667661853014485
2.8786,0.999223314733803,0.9998673339407494,-0.0006440192069464556,0.07667699433457065
2.8788,0.9959891238248701,0.999866908862817,-0.0038777850379468903,0.07667739004914864
2.879,0.9981923725439011,0.9998664759597413,-0.001674103415840178,0.07667780567387927
2.8792,0.9987033425071921,0.9998660351597818,-0.0011626926525897252,0.0766782412087621
2.8794,0.9987361583029363,0.9998655863895012,-0.0011294280865649098,0.076678696653798
2.8796,0.9999440554872512,0.9998651295737357,7.892591351543743e-05,0.07667917200898655
2.8798,0.9993176408173301,0.9998646646355666,-0.0005470238182364584,0.07667966727432685
2.88,1.0016874094906256,0.9998641914962884,0.0018232179943372673,0.07668018244982022
2.8802,1.0002209595178964,0.9998637100753784,0.00035724944251791513,0.07668071753546579
2.8804,1.0015052684834749,0.9998632202904643,0.0016420481930106146,0.07668127253126444
2.8806,1.0013169445083223,0.9998627220572902,0.0014542224510321056,0.07668184743721529
2.8808,1.0013608385605672,0.9998622152896838,0.001498623270883459,0.07668244225331833
2.881,0.9994671946149452,0.9998616998995198,-0.0003945052845746311,0.07668305697957445
2.8812,0.9997301395748719,0.9998611757966842,-0.00013103622181231955,0.07668369161598232
2.8814,1.0002640348103657,0.9998606428890383,0.00040339192132743396,0.07668434616254372
2.8816,0.9996611541699485,0.9998601010823783,-0.00019894691242983154,0.0766850206192573
2.8818,1.0009306612356048,0.9998595502803979,0.0010711109552069553,0.07668571498612264
2.882,1.0003918391323743,0.9998589903846464,0.0005328487477278543,0.07668642926314151
2.8822,1.0005888934338205,0.9998584212944881,0.0007304721393324165,0.07668716345031212
2.8824,1.0000883085041046,0.9998578429070583,0.0002304655970463143,0.07668791754763582
2.8826,1.000543127155841,0.9998572551172209,0.0006858720386200279,0.07668869155511215
2.8828,0.9992930156196883,0.9998566578175216,-0.0005636421978333361,0.07668948547274024
2.883,0.9964025976309524,0.9998560508981418,-0.003453453267189377,0.0766902993005214
2.8832,0.9957202466215072,0.9998554342468511,-0.004135187625343928,0.07669113303845476
2.8834,0.9961740558125948,0.9998548077489576,-0.0036807519363628582,0.0766919866865412
2.8836,0.9968987803225754,0.9998541712872571,-0.00295539096468167,0.07669286024477984
2.8838,0.9910761452971305,0.999853524741981,-0.008777379444850464,0.07669375371317111
2.884,0.9866867583527005,0.9998528679907431,-0.013166109638042656,0.07669466709171457
2.8842,0.9783458215879396,0.999852200908484,-0.021506379320544444,0.07669560038041068
2.8844,0.9667249570382093,0.9998515233674138,-0.03312656632920452,0.07669655357925942
2.8846,0.9685721269517248,0.9998508352369555,-0.031278708285230716,0.0766975266882608
2.8848,0.9742540338419922,0.9998501363836825,-0.025596102541690313,0.07669851970741437
2.885,0.9789283714211404,0.9998494266712583,-0.020921055250117893,0.07669953263672102
2.8852,0.982014125441904,0.999848705960373,-0.01783458051846898,0.07670056547617943
2.8854,0.9831110839181209,0.9998479741086769,-0.01673689019055602,0.07670161822579091
2.8856,0.9857959175682628,0.9998472309707136,-0.014051313402450805,0.07670269088555504
2.8858,0.9867244294058712,0.9998464763978507,-0.013122046991979497,0.07670378345547135
2.886,0.9853544105508111,0.9998457102382091,-0.01449129968739804,0.07670489593554031
2.8862,0.9788325616119721,0.9998449323365876,-0.02101237072461548,0.07670602832576146
2.8864,0.9724784974221768,0.9998441425343895,-0.027365645112212622,0.07670718062613568
2.8866,0.967583307674901,0.999843340669544,-0.03226003299464297,0.07670835283666211
2.8868,0.9701504152298791,0.9998425265764255,-0.029692111346546368,0.07670954495734073
2.887,0.9783590870860819,0.9998417000857709,-0.02148261299968901,0.07671075698817242
